,PUBCHEM_SID
52207,14726702
52208,14726702
52209,14726702
52210,14726707
52211,14726707
52212,14726707
52213,14726707
52214,14726707
52215,14726715
52216,14726715
52217,14726715
52218,14726715
52219,14726715
52220,14726726
52221,14726726
52222,14726726
52223,14726726
52224,14726726
52225,14726746
52226,14726746
52227,14726746
52228,14726746
52229,14726746
52230,14726747
52231,14726747
52232,14726747
52233,14726747
52234,14726747
52235,14726752
52236,14726752
52237,14726752
52238,14726752
52239,14726752
52240,14727019
52241,14727019
52242,14727019
52243,14727019
52244,14727019
52245,14727054
52246,14727054
52247,14727054
52248,14727054
52249,14727054
52250,14727057
52251,14727057
52252,14727057
52253,14727057
52254,14727057
52255,14727060
52256,14727060
52257,14727060
52258,14727060
52259,14727060
52260,14727063
52261,14727063
52262,14727063
52263,14727063
52264,14727063
52265,14727064
52266,14727064
52267,14727064
52268,14727064
52269,14727064
52270,14727071
52271,14727071
52272,14727071
52273,14727071
52274,14727071
52275,14727074
52276,14727074
52277,14727074
52278,14727074
52279,14727074
52280,14727076
52281,14727076
52282,14727076
52283,14727076
52284,14727076
52285,14727081
52286,14727081
52287,14727081
52288,14727081
52289,14727081
52290,14727086
52291,14727086
52292,14727086
52293,14727086
52294,14727086
52295,14727090
52296,14727090
52297,14727090
52298,14727090
52299,14727090
52300,14727107
52301,14727107
52302,14727107
52303,14727107
52304,14727107
52305,14727112
52306,14727112
52307,14727112
52308,14727112
52309,14727112
52310,14727114
52311,14727114
52312,14727114
52313,14727114
52314,14727114
52315,14727117
52316,14727117
52317,14727117
52318,14727117
52319,14727117
52320,14727129
52321,14727129
52322,14727129
52323,14727129
52324,14727129
52325,14727130
52326,14727130
52327,14727130
52328,14727130
52329,14727130
52330,14727133
52331,14727133
52332,14727133
52333,14727133
52334,14727133
52335,14727134
52336,14727134
52337,14727134
52338,14727134
52339,14727134
52340,14727135
52341,14727135
52342,14727135
52343,14727135
52344,14727135
52345,14727137
52346,14727137
52347,14727137
52348,14727137
52349,14727137
52350,14727139
52351,14727139
52352,14727139
52353,14727139
52354,14727139
52355,14727146
52356,14727146
52357,14727146
52358,14727146
52359,14727146
52360,14727147
52361,14727147
52362,14727147
52363,14727147
52364,14727147
52365,14727150
52366,14727150
52367,14727150
52368,14727150
52369,14727150
52370,14727151
52371,14727151
52372,14727151
52373,14727151
52374,14727151
52375,14727154
52376,14727154
52377,14727154
52378,14727154
52379,14727154
52380,14727155
52381,14727155
52382,14727155
52383,14727155
52384,14727155
52385,14727156
52386,14727156
52387,14727156
52388,14727156
52389,14727156
52390,14727157
52391,14727157
52392,14727157
52393,14727157
52394,14727157
52395,14727158
52396,14727158
52397,14727158
52398,14727158
52399,14727158
52400,14727159
52401,14727159
52402,14727159
52403,14727159
52404,14727159
52405,14727160
52406,14727160
52407,14727160
52408,14727160
52409,14727160
52410,14727162
52411,14727162
52412,14727162
52413,14727162
52414,14727162
52415,14727164
52416,14727164
52417,14727164
52418,14727164
52419,14727164
52420,14727165
52421,14727165
52422,14727165
52423,14727165
52424,14727165
52425,14727166
52426,14727166
52427,14727166
52428,14727166
52429,14727166
52430,14727167
52431,14727167
52432,14727167
52433,14727167
52434,14727167
52435,14727172
52436,14727172
52437,14727172
52438,14727172
52439,14727172
52440,14727173
52441,14727173
52442,14727173
52443,14727173
52444,14727173
52445,14727175
52446,14727175
52447,14727175
52448,14727175
52449,14727175
52450,14727178
52451,14727178
52452,14727178
52453,14727178
52454,14727178
52455,14727179
52456,14727179
52457,14727179
52458,14727179
52459,14727179
52460,14727180
52461,14727180
52462,14727180
52463,14727180
52464,14727180
52465,14727186
52466,14727186
52467,14727186
52468,14727186
52469,14727186
52470,14727188
52471,14727188
52472,14727188
52473,14727188
52474,14727188
52475,14727189
52476,14727189
52477,14727189
52478,14727189
52479,14727189
52480,14727194
52481,14727194
52482,14727194
52483,14727194
52484,14727194
52485,14727198
52486,14727198
52487,14727198
52488,14727198
52489,14727198
52490,14727199
52491,14727199
52492,14727199
52493,14727199
52494,14727199
52495,14727205
52496,14727205
52497,14727205
52498,14727205
52499,14727205
52500,14727206
52501,14727206
52502,14727206
52503,14727206
52504,14727206
52505,14727207
52506,14727207
52507,14727207
52508,14727207
52509,14727207
52510,14727208
52511,14727208
52512,14727208
52513,14727208
52514,14727208
52515,14727209
52516,14727209
52517,14727209
52518,14727209
52519,14727209
52520,14727211
52521,14727211
52522,14727211
52523,14727211
52524,14727211
52525,14727215
52526,14727215
52527,14727215
52528,14727215
52529,14727215
52530,14727216
52531,14727216
52532,14727216
52533,14727216
52534,14727216
52535,14727217
52536,14727217
52537,14727217
52538,14727217
52539,14727217
52540,14727218
52541,14727218
52542,14727218
52543,14727218
52544,14727218
52545,14727222
52546,14727222
52547,14727222
52548,14727222
52549,14727222
52550,14727223
52551,14727223
52552,14727223
52553,14727223
52554,14727223
52555,14727225
52556,14727225
52557,14727225
52558,14727225
52559,14727225
52560,14727226
52561,14727226
52562,14727226
52563,14727226
52564,14727226
52565,14727227
52566,14727227
52567,14727227
52568,14727227
52569,14727227
52570,14727229
52571,14727229
52572,14727229
52573,14727229
52574,14727229
52575,14727230
52576,14727230
52577,14727230
52578,14727230
52579,14727230
52580,14727232
52581,14727232
52582,14727232
52583,14727232
52584,14727232
52585,14727233
52586,14727233
52587,14727233
52588,14727233
52589,14727233
52590,14727235
52591,14727235
52592,14727235
52593,14727235
52594,14727235
52595,14727237
52596,14727237
52597,14727237
52598,14727237
52599,14727237
52600,14727238
52601,14727238
52602,14727238
52603,14727238
52604,14727238
52605,14727239
52606,14727239
52607,14727239
52608,14727239
52609,14727239
52610,14727241
52611,14727241
52612,14727241
52613,14727241
52614,14727241
52615,14727242
52616,14727242
52617,14727242
52618,14727242
52619,14727242
52620,14727243
52621,14727243
52622,14727243
52623,14727243
52624,14727243
52625,14727244
52626,14727244
52627,14727244
52628,14727244
52629,14727244
52630,14727245
52631,14727245
52632,14727245
52633,14727245
52634,14727245
52635,14727246
52636,14727246
52637,14727246
52638,14727246
52639,14727246
52640,14727247
52641,14727247
52642,14727247
52643,14727247
52644,14727247
52645,14727248
52646,14727248
52647,14727248
52648,14727248
52649,14727248
52650,14727249
52651,14727249
52652,14727249
52653,14727249
52654,14727249
52655,14727250
52656,14727250
52657,14727250
52658,14727250
52659,14727250
52660,14727253
52661,14727253
52662,14727253
52663,14727253
52664,14727253
52665,14727254
52666,14727254
52667,14727254
52668,14727254
52669,14727254
52670,14727255
52671,14727255
52672,14727255
52673,14727255
52674,14727255
52675,14727256
52676,14727256
52677,14727256
52678,14727256
52679,14727256
52680,14727257
52681,14727257
52682,14727257
52683,14727257
52684,14727257
52685,14727260
52686,14727260
52687,14727260
52688,14727260
52689,14727260
52690,14727261
52691,14727261
52692,14727261
52693,14727261
52694,14727261
52695,14727262
52696,14727262
52697,14727262
52698,14727262
52699,14727262
52700,14727263
52701,14727263
52702,14727263
52703,14727263
52704,14727263
52705,14727265
52706,14727265
52707,14727265
52708,14727265
52709,14727265
52710,14727267
52711,14727267
52712,14727267
52713,14727267
52714,14727267
52715,14727268
52716,14727268
52717,14727268
52718,14727268
52719,14727268
52720,14727272
52721,14727272
52722,14727272
52723,14727272
52724,14727272
52725,14727273
52726,14727273
52727,14727273
52728,14727273
52729,14727273
52730,14727277
52731,14727277
52732,14727277
52733,14727277
52734,14727277
52735,14727278
52736,14727278
52737,14727278
52738,14727278
52739,14727278
52740,14727284
52741,14727284
52742,14727284
52743,14727284
52744,14727284
52745,14727285
52746,14727285
52747,14727285
52748,14727285
52749,14727285
52750,14727286
52751,14727286
52752,14727286
52753,14727286
52754,14727286
52755,14727287
52756,14727287
52757,14727287
52758,14727287
52759,14727287
52760,14727288
52761,14727288
52762,14727288
52763,14727288
52764,14727288
52765,14727290
52766,14727290
52767,14727290
52768,14727290
52769,14727290
52770,14727291
52771,14727291
52772,14727291
52773,14727291
52774,14727291
52775,14727293
52776,14727293
52777,14727293
52778,14727293
52779,14727293
52780,14727294
52781,14727294
52782,14727294
52783,14727294
52784,14727294
52785,14727295
52786,14727295
52787,14727295
52788,14727295
52789,14727295
52790,14727296
52791,14727296
52792,14727296
52793,14727296
52794,14727296
52795,14727299
52796,14727299
52797,14727299
52798,14727299
52799,14727299
52800,14727301
52801,14727301
52802,14727301
52803,14727301
52804,14727301
52805,14727304
52806,14727304
52807,14727304
52808,14727304
52809,14727304
52810,14727305
52811,14727305
52812,14727305
52813,14727305
52814,14727305
52815,14727306
52816,14727306
52817,14727306
52818,14727306
52819,14727306
52820,14727309
52821,14727309
52822,14727309
52823,14727309
52824,14727309
52825,14727313
52826,14727313
52827,14727313
52828,14727313
52829,14727313
52830,14727318
52831,14727318
52832,14727318
52833,14727318
52834,14727318
52835,14727323
52836,14727323
52837,14727323
52838,14727323
52839,14727323
52840,14727326
52841,14727326
52842,14727326
52843,14727326
52844,14727326
52845,14727328
52846,14727328
52847,14727328
52848,14727328
52849,14727328
52850,14727329
52851,14727329
52852,14727329
52853,14727329
52854,14727329
52855,14727330
52856,14727330
52857,14727330
52858,14727330
52859,14727330
52860,14727332
52861,14727332
52862,14727332
52863,14727332
52864,14727332
52865,14729201
52866,14729201
52867,14729201
52868,14729201
52869,14729201
52870,14729207
52871,14729207
52872,14729207
52873,14729207
52874,14729207
52875,14729232
52876,14729232
52877,14729232
52878,14729232
52879,14729232
52880,14729233
52881,14729233
52882,14729233
52883,14729233
52884,14729233
52885,14729246
52886,14729246
52887,14729246
52888,14729246
52889,14729246
52890,14729361
52891,14729361
52892,14729361
52893,14729361
52894,14729361
52895,14729372
52896,14729372
52897,14729372
52898,14729372
52899,14729372
52900,14729399
52901,14729399
52902,14729399
52903,14729399
52904,14729399
52905,14729611
52906,14729611
52907,14729611
52908,14729611
52909,14729611
52910,14729662
52911,14729662
52912,14729662
52913,14729662
52914,14729662
52915,14729723
52916,14729723
52917,14729723
52918,14729723
52919,14729723
52920,14729726
52921,14729726
52922,14729726
52923,14729726
52924,14729726
52925,14729727
52926,14729727
52927,14729727
52928,14729727
52929,14729727
52930,14729731
52931,14729731
52932,14729731
52933,14729731
52934,14729731
52935,14729810
52936,14729810
52937,14729810
52938,14729810
52939,14729810
52940,14729949
52941,14729949
52942,14729949
52943,14729949
52944,14729949
52945,14730036
52946,14730036
52947,14730036
52948,14730036
52949,14730036
52950,14730052
52951,14730052
52952,14730052
52953,14730052
52954,14730052
52955,14730060
52956,14730060
52957,14730060
52958,14730060
52959,14730060
52960,14730073
52961,14730073
52962,14730073
52963,14730073
52964,14730073
52965,14730114
52966,14730114
52967,14730114
52968,14730114
52969,14730114
52970,14730181
52971,14730181
52972,14730181
52973,14730181
52974,14730181
52975,14730206
52976,14730206
52977,14730206
52978,14730206
52979,14730206
52980,14730208
52981,14730208
52982,14730208
52983,14730208
52984,14730208
52985,14730215
52986,14730215
52987,14730215
52988,14730215
52989,14730215
52990,14730216
52991,14730216
52992,14730216
52993,14730216
52994,14730216
52995,14730327
52996,14730327
52997,14730327
52998,14730327
52999,14730327
53000,14730358
53001,14730358
53002,14730358
53003,14730358
53004,14730358
53005,14730359
53006,14730359
53007,14730359
53008,14730359
53009,14730359
53010,14730364
53011,14730364
53012,14730364
53013,14730364
53014,14730364
53015,14730426
53016,14730426
53017,14730426
53018,14730426
53019,14730426
53020,14730455
53021,14730455
53022,14730455
53023,14730455
53024,14730455
53025,14730458
53026,14730458
53027,14730458
53028,14730458
53029,14730458
53030,14730500
53031,14730500
53032,14730500
53033,14730500
53034,14730500
53035,14730501
53036,14730501
53037,14730501
53038,14730501
53039,14730501
53040,14730502
53041,14730502
53042,14730502
53043,14730502
53044,14730502
53045,14730506
53046,14730506
53047,14730506
53048,14730506
53049,14730506
53050,14730508
53051,14730508
53052,14730508
53053,14730508
53054,14730508
53055,14730513
53056,14730513
53057,14730513
53058,14730513
53059,14730513
53060,14730533
53061,14730533
53062,14730533
53063,14730533
53064,14730533
53065,14730552
53066,14730552
53067,14730552
53068,14730552
53069,14730552
53070,14730570
53071,14730570
53072,14730570
53073,14730570
53074,14730570
53075,14730624
53076,14730624
53077,14730624
53078,14730624
53079,14730624
53080,14730637
53081,14730637
53082,14730637
53083,14730637
53084,14730637
53085,14730640
53086,14730640
53087,14730640
53088,14730640
53089,14730640
53090,14730641
53091,14730641
53092,14730641
53093,14730641
53094,14730641
53095,14730678
53096,14730678
53097,14730678
53098,14730678
53099,14730678
53100,14730697
53101,14730697
53102,14730697
53103,14730697
53104,14730697
53105,14730785
53106,14730785
53107,14730785
53108,14730785
53109,14730785
53110,14730817
53111,14730817
53112,14730817
53113,14730817
53114,14730817
53115,14730818
53116,14730818
53117,14730818
53118,14730818
53119,14730818
53120,14730875
53121,14730875
53122,14730875
53123,14730875
53124,14730875
53125,14730896
53126,14730896
53127,14730896
53128,14730896
53129,14730896
53130,14730919
53131,14730919
53132,14730919
53133,14730919
53134,14730919
53135,14730920
53136,14730920
53137,14730920
53138,14730920
53139,14730920
53140,14731001
53141,14731001
53142,14731001
53143,14731001
53144,14731001
53145,14731005
53146,14731005
53147,14731005
53148,14731005
53149,14731005
53150,14731040
53151,14731040
53152,14731040
53153,14731040
53154,14731040
53155,14731041
53156,14731041
53157,14731041
53158,14731041
53159,14731041
53160,14731049
53161,14731049
53162,14731049
53163,14731049
53164,14731049
53165,14731051
53166,14731051
53167,14731051
53168,14731051
53169,14731051
53170,14731052
53171,14731052
53172,14731052
53173,14731052
53174,14731052
53175,14731067
53176,14731067
53177,14731067
53178,14731067
53179,14731067
53180,14731071
53181,14731071
53182,14731071
53183,14731071
53184,14731071
53185,14731076
53186,14731076
53187,14731076
53188,14731076
53189,14731076
53190,14731141
53191,14731141
53192,14731141
53193,14731141
53194,14731141
53195,14731165
53196,14731165
53197,14731165
53198,14731165
53199,14731165
53200,14731219
53201,14731219
53202,14731219
53203,14731219
53204,14731219
53205,14731223
53206,14731223
53207,14731223
53208,14731223
